bank,review,clean_review,rating,date,source,sentiment,sentiment_score,keywords,themes
CBE,"The app is broken, I can't see my balance or use any of the services ,when I try to transfer or do any thing else, error message ""none available ""appears. Please fix this problem.","The app is broken, I cant see my balance or use any of the services ,when I try to transfer or do any thing else, error message none available appears. Please fix this problem.",1,2024-01-24,Google Play,negative,0.9997922778129578,"['app', 'break', 'balance', 'use', 'service', 'try', 'transfer', 'thing', 'error_message', 'message', 'available', 'appear', 'fix', 'problem']","['transaction_issues', 'app_performance', 'account_management', 'customer_support', 'service_features']"
CBE,"Trasaction Reports are not full, the list only shows the last 10 transactions, I need to see every transaction I made , and make a contact us page on your app too, other than that it's a good app","Trasaction Reports are not full, the list only shows the last 10 transactions, I need to see every transaction I made , and make a contact us page on your app too, other than that its a good app",3,2024-02-14,Google Play,negative,0.9977446794509888,"['trasaction_report', 'report', 'list', 'show', 'transaction', 'need', 'transaction', 'contact', 'page', 'app', 'good', 'app']","['transaction_issues', 'customer_support', 'service_features']"
CBE,"I am out of Ethiopia I used to this app.It's very nice to use. but now I can't use. Also i tried the new version 4.1 and it doesn't work. I can't check my balance,transfer.... please help me!! how to solve the following problems? => can't sync & => none available","I am out of Ethiopia I used to this app.Its very nice to use. but now I cant use. Also i tried the new version 4.1 and it doesnt work. I cant check my balance,transfer.... please help me!! how to solve the following problems? cant sync none available",4,2020-07-27,Google Play,negative,0.9983112812042236,"['ethiopia', 'app.it', 'nice', 'use', 'use', 'try', 'new', 'version', 'work', 'check', 'balance', 'transfer', 'help', 'solve', 'follow', 'problem', 'sync', 'available']","['transaction_issues', 'app_performance', 'account_management', 'customer_support']"
CBE,"Wow cbe keep up the good work, the interface is very attractive,the processing speed is good(needs to put some effort),canceling or aborting any proceeding task seems impossible(of course the payment process should not be interrupted...i do agree)...all in all, I'm hoping this will be resolved soon by the updates...","Wow cbe keep up the good work, the interface is very attractive,the processing speed is goodneeds to put some effort,canceling or aborting any proceeding task seems impossibleof course the payment process should not be interrupted...i do agree...all in all, Im hoping this will be resolved soon by the updates...",4,2024-02-27,Google Play,positive,0.998137593269348,"['good', 'work', 'interface', 'attractive', 'processing_speed', 'speed', 'goodneed', 'effort', 'cancel', 'abort', 'proceed', 'task', 'impossibleof', 'course', 'payment_process', 'process', 'interrupt', 'agree', 'hope', 'resolve', 'update']","['app_performance', 'account_management', 'customer_support', 'ui_ux_design']"
CBE,"1. Still no biometric sign in option 2. Annoying welcome notification 3. Not able to share payment receipts just from the app 4. Different interface from one mobile device to the other one. 5. In general, the app requires overhaul to cope with other mobile banking services of banks.","1. Still no biometric sign in option 2. Annoying welcome notification 3. Not able to share payment receipts just from the app 4. Different interface from one mobile device to the other one. 5. In general, the app requires overhaul to cope with other mobile banking services of banks.",1,2024-02-16,Google Play,negative,0.9973040819168092,"['biometric', 'sign', 'option', 'annoying', 'welcome_notification', 'notification', 'able', 'share', 'payment_receipt', 'receipt', 'app', 'different', 'interface', 'mobile', 'device', 'general', 'app', 'require', 'overhaul', 'cope', 'mobile', 'banking_service', 'service', 'bank']","['login_authentication', 'app_performance', 'customer_support', 'ui_ux_design', 'service_features']"
CBE,Fantastic app! I appreciate it very much,Fantastic app! I appreciate it very much,5,2025-03-27,Google Play,positive,0.9998745918273926,"['fantastic', 'appreciate']",['other']
CBE,It's a quiet good and smoothly accessible app which allows users to transfer and deposit but it would have been very great if there was a chance for topping up or Adding balance to your account.,Its a quiet good and smoothly accessible app which allows users to transfer and deposit but it would have been very great if there was a chance for topping up or Adding balance to your account.,3,2024-02-16,Google Play,positive,0.9980562925338744,"['quiet', 'good', 'accessible', 'app', 'allow', 'user', 'transfer', 'deposit', 'great', 'chance', 'top', 'add', 'balance', 'account']","['transaction_issues', 'account_management', 'ui_ux_design', 'service_features']"
CBE,Disappointing! I lost my phone so I went to a CBE branch to reactivate it (unnecessary imo) waited for 2 hours to receive the verification key for it to be useless and invalid.,Disappointing! I lost my phone so I went to a CBE branch to reactivate it unnecessary imo waited for 2 hours to receive the verification key for it to be useless and invalid.,1,2022-02-10,Google Play,negative,0.9997937083244324,"['disappointing', 'lose', 'phone', 'branch', 'reactivate', 'unnecessary', 'wait', 'hour', 'receive', 'verification_key', 'key', 'useless', 'invalid']","['transaction_issues', 'customer_support']"
CBE,cbe very active Bank I'm using CBE app very very satisfaction,cbe very active Bank Im using CBE app very very satisfaction,5,2025-04-03,Google Play,positive,0.9808534383773804,"['active', 'bank', 'satisfaction']",['other']
CBE,The best application I have ever seen in Ethiopia banking industry.,The best application I have ever seen in Ethiopia banking industry.,5,2025-04-17,Google Play,positive,0.9997448325157166,"['good', 'application', 'see', 'ethiopia_banking', 'banking_industry', 'industry']",['other']
CBE,"Very smart app, but it's not compatible for all android version. So, please amend it since almost all users use mobile apparatus that have a version of below 6.","Very smart app, but its not compatible for all android version. So, please amend it since almost all users use mobile apparatus that have a version of below 6.",5,2020-08-11,Google Play,negative,0.940924346446991,"['smart', 'app', 'compatible', 'android', 'version', 'amend', 'user', 'use', 'mobile', 'apparatus', 'version']","['app_performance', 'ui_ux_design', 'service_features']"
CBE,"1.I have to log out and wait for more minutes to make another transfer . 2. I get charged for a not satisfactory transfer amount. 3.On some days I see some transactions with different amount of transfers which I don't do . 4.I can not transfer more than 20K. and charger for every transfer is not fair 5.And l wish to know ""For Ethiopians where exactly is there country to live in""",1.I have to log out and wait for more minutes to make another transfer . 2. I get charged for a not satisfactory transfer amount. 3.On some days I see some transactions with different amount of transfers which I dont do . 4.I can not transfer more than 20K. and charger for every transfer is not fair 5.And l wish to know For Ethiopians where exactly is there country to live in,1,2024-11-26,Google Play,negative,0.9992755055427552,"['log', 'wait', 'minute', 'transfer', 'charge', 'satisfactory', 'transfer_amount', 'day', 'transaction', 'different', 'transfer', 'transfer', '20k', 'charger', 'transfer', 'fair', 'wish', 'know', 'ethiopian', 'country', 'live']","['transaction_issues', 'customer_support', 'service_features']"
CBE,At the biggning the app was normal and very handy. Now It's so slow and i can't even load my transactions properly. Not only the app all your customer services are declining so it's better to correct what you have done wrong. Thanks!,At the biggning the app was normal and very handy. Now Its so slow and i cant even load my transactions properly. Not only the app all your customer services are declining so its better to correct what you have done wrong. Thanks!,1,2023-09-01,Google Play,negative,0.9929183125495912,"['biggne', 'app', 'normal', 'handy', 'slow', 'load', 'transaction', 'app', 'customer_service', 'service', 'decline', 'well', 'correct', 'thank']","['transaction_issues', 'app_performance', 'customer_support', 'service_features']"
